playername,gp,tp,ppg,gpg,apg,pmpg,+/-pg,position_C,position_D,position_F,position_L,position_R,position_W
Ralph Taylor,102,5,0.05333333333333334,0.038974358974358976,0.013333333333333334,1.6738821412505622,0.0,0.0,1.0,0.0,0.0,0.0,0
Ralph Wycherley,28,11,0.675,0.07692307692307693,0.5961538461538461,0.5769230769230769,0.0,0.0,0.0,0.0,1.0,0.0,0
Ramzi Abid,84,35,0.378,0.15099067599067598,0.22668997668997667,1.268939393939394,-0.1620629370629371,0.0,0.0,0.0,1.0,0.0,0
Randy Boyd,257,87,0.31625000000000003,0.05722402597402597,0.2583803877282138,1.24004623094297,-0.1772550818746471,0.0,1.0,0.0,0.0,0.0,0
Randy Bucyk,19,6,0.175,0.11764705882352941,0.058823529411764705,0.23529411764705882,-0.10294117647058823,0.0,0.0,1.0,0.0,0.0,0
Randy Burridge,706,450,0.5507692307692308,0.233341328106972,0.31686652490953204,0.5503412027149618,0.04663604143186621,0.0,0.0,0.0,1.0,0.0,0
Randy Carlyle,1055,647,0.5664705882352942,0.13005025216921376,0.43591656598055417,1.2623912159504354,-0.1321946794782951,0.0,1.0,0.0,0.0,0.0,0
Randy Cunneyworth,866,414,0.415625,0.1920538124776147,0.22378373317624034,1.4905931657739842,-0.09058219156618541,0.0,0.0,0.0,1.0,0.0,0
Randy Gilhen,457,115,0.25636363636363635,0.1023250016346473,0.15257483033375943,0.6003204464947569,-0.17377810350168102,0.0,0.0,0.0,1.0,0.0,0
Randy Gregg,474,193,0.341,0.07254783593599383,0.26809535858877964,0.6520889362830152,0.27881566898014265,0.0,1.0,0.0,0.0,0.0,0
Randy Heath,13,6,0.71,0.08333333333333333,0.625,0.625,0.4583333333333333,0.0,0.0,1.0,0.0,0.0,0
Randy Hillier,543,126,0.2254545454545454,0.02793037595246839,0.1960929219763581,1.6194191343366606,-0.036528846937029895,0.0,1.0,0.0,0.0,0.0,0
Randy Holt,395,41,0.095,0.006854678307476499,0.09032023817001206,2.950273556212646,-0.25021273018587886,0.0,1.0,0.0,0.0,0.0,0
Randy Johnston,4,0,0.0,0.0,0.0,1.0,-0.5,0.0,1.0,0.0,0.0,0.0,0
Randy Jones,370,105,0.21444444444444444,0.04025956819185498,0.17393786610762688,0.38517064886951463,0.02566358088453865,0.0,1.0,0.0,0.0,0.0,0
Randy Ladouceur,931,156,0.16285714285714287,0.03094863702201017,0.13139270788892607,1.363836025990474,-0.12112169276137072,0.0,1.0,0.0,0.0,0.0,0
Randy Legge,12,2,0.17,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0
Randy MacGregor,2,2,1.0,0.5,0.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0
Randy Manery,582,256,0.35,0.07001992679275551,0.2796597737574611,0.5805215445618076,-0.03884164031780589,0.0,1.0,0.0,0.0,0.0,0
Randy McKay,932,363,0.3546666666666667,0.15523265959364302,0.19980196294387892,1.7448590036600724,0.061892316640632355,0.0,0.0,0.0,0.0,1.0,0
Randy Moller,815,225,0.25142857142857145,0.0479185362533972,0.20254406327764335,1.8998787036968605,0.032902045629721405,0.0,1.0,0.0,0.0,0.0,0
Randy Murray,3,0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0
Randy Osburn,27,2,0.04,0.0,0.038461538461538464,0.0,-0.09615384615384616,0.0,0.0,0.0,1.0,0.0,0
Randy Pierce,277,138,0.36750000000000005,0.179369111280876,0.18889674051438757,0.6259199134199134,-0.13711675579322638,0.0,0.0,0.0,0.0,1.0,0
Randy Robitaille,600,293,0.41083333333333333,0.120803122601929,0.2892411583199149,0.2765007177149466,-0.15457418004427426,1.0,0.0,0.0,0.0,0.0,0
Randy Rota,212,77,0.41200000000000003,0.20578557552209809,0.20512627489072366,0.1696090335114133,-0.03212846041767849,0.0,0.0,0.0,1.0,0.0,0
Randy Skarda,26,5,0.1,0.0,0.1,0.22,0.04,0.0,1.0,0.0,0.0,0.0,0
Randy Smith,3,0,0.0,0.0,0.0,0.0,-0.5,1.0,0.0,0.0,0.0,0.0,0
Randy Turnbull,1,0,0.0,0.0,0.0,2.0,-1.0,0.0,1.0,0.0,0.0,0.0,0
Randy Velischek,509,97,0.16899999999999998,0.039810389307383495,0.1286393582581496,0.7552985111420296,-0.252840757471678,0.0,1.0,0.0,0.0,0.0,0
Randy Wood,741,334,0.4245454545454546,0.22970831049340792,0.1951451615405986,0.7975731934974554,-0.07537089778862449,0.0,0.0,0.0,1.0,0.0,0
Randy Wyrozub,100,18,0.1975,0.06997549019607843,0.127328431372549,0.11597222222222223,-0.21088643790849676,1.0,0.0,0.0,0.0,0.0,0
Raphael Diaz,201,49,0.23800000000000004,0.03235720719140026,0.20552397328373745,0.24037676480565207,-0.006009696927161924,0.0,1.0,0.0,0.0,0.0,0
Rasmus Andersson,291,108,0.25666666666666665,0.0398940124573036,0.217293550331525,0.4098724131002612,-0.1309207353827607,0.0,1.0,0.0,0.0,0.0,0
Rasmus Asplund,133,41,0.2833333333333333,0.12991530550514216,0.15394088669950737,0.11282516636418632,-0.06477400397545588,1.0,0.0,0.0,0.0,0.0,0
Rasmus Dahlin,273,157,0.5725,0.10289381603036114,0.4678963064958801,0.5912732300988105,-0.30237787005753325,0.0,1.0,0.0,0.0,0.0,0
Rasmus Kupari,61,13,0.18,0.11772486772486772,0.06481481481481481,0.291005291005291,-0.3941798941798942,1.0,0.0,0.0,0.0,0.0,0
Rasmus Rissanen,6,0,0.0,0.0,0.0,0.6666666666666666,-0.8333333333333334,0.0,1.0,0.0,0.0,0.0,0
Rasmus Ristolainen,608,261,0.4055555555555555,0.0769199607392575,0.32803953993427604,0.5298057794309821,-0.291361928211597,0.0,1.0,0.0,0.0,0.0,0
Rasmus Sandin,88,28,0.3466666666666667,0.04458450046685341,0.3033769063180828,0.14519140989729226,0.1977124183006536,0.0,1.0,0.0,0.0,0.0,0
Ravil Gusmanov,4,0,0.0,0.0,0.0,0.0,-0.75,0.0,0.0,0.0,1.0,0.0,0
Ray Allison,237,157,0.45428571428571424,0.19636091384492235,0.257998288977845,0.6497713733384121,0.008343144364717186,1.0,0.0,0.0,0.0,0.0,0
Ray Barry,18,3,0.17,0.05555555555555555,0.1111111111111111,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0
Ray Ceresino,12,2,0.17,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,1.0,0.0,0
Ray Cote,15,0,0.0,0.0,0.0,0.3846153846153846,-0.12820512820512822,1.0,0.0,0.0,0.0,0.0,0
Ray Cullen,313,215,0.6533333333333333,0.2714041244513882,0.3816621970228935,0.32162958978879375,-0.14121573599185538,1.0,0.0,0.0,0.0,0.0,0
Ray Ferraro,1258,898,0.7033333333333336,0.31899368845690185,0.3829121291049625,1.0086455824991538,-0.07987725204409513,1.0,0.0,0.0,0.0,0.0,0
Ray Gariepy,36,7,0.1,0.014285714285714285,0.08571428571428572,2.557142857142857,0.0,0.0,1.0,0.0,0.0,0.0,0
Ray Getliffe,395,273,0.6210000000000001,0.31074831049900714,0.3089699741626978,0.8322545853613696,0.0,0.0,0.0,0.0,1.0,0.0,0
Ray Giroux,49,16,0.254,0.0,0.2558441558441559,0.5974025974025975,-0.24545454545454545,0.0,1.0,0.0,0.0,0.0,0
Ray Hannigan,3,0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,0
Ray Kinsella,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
Ray Macias,7,1,0.1,0.0,0.1,0.5,-0.25,0.0,1.0,0.0,0.0,0.0,0
Ray Manson,2,1,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
Ray Markham,14,2,0.14,0.07142857142857142,0.07142857142857142,1.5,-0.21428571428571427,0.0,0.0,0.0,0.0,1.0,0
Ray McKay,140,18,0.06333333333333334,0.004629629629629629,0.05911680911680911,0.6380614211496565,-0.1459171275347746,0.0,1.0,0.0,0.0,0.0,0
Ray Neufeld,595,357,0.4690909090909091,0.21522665930560667,0.2536462806199648,1.0582362082362082,-0.25433331288594446,0.0,0.0,0.0,0.0,1.0,0
Ray Podloski,8,1,0.13,0.0,0.125,2.125,-0.125,1.0,0.0,0.0,0.0,0.0,0
Ray Powell,31,22,0.71,0.22580645161290322,0.4838709677419355,0.06451612903225806,0.0,1.0,0.0,0.0,0.0,0.0,0
Ray Schultz,45,4,0.056666666666666664,0.0,0.05698005698005698,3.5202991452991452,-0.1641737891737892,0.0,1.0,0.0,0.0,0.0,0
Ray Sheppard,817,657,0.7661538461538461,0.4234992806351731,0.3430488011984727,0.24409506121811522,0.025158413771294283,0.0,0.0,0.0,0.0,1.0,0
Ray Staszak,4,1,0.25,0.0,0.25,1.75,-0.75,0.0,0.0,1.0,0.0,0.0,0
Ray Timgren,251,58,0.19666666666666668,0.05120448179271709,0.14554621848739493,0.2798739495798319,0.0,0.0,0.0,0.0,1.0,0.0,0
Ray Whitney,1397,1107,0.7817391304347826,0.25848016763777804,0.5227654707779411,0.3266784796194701,-0.11056324660240266,0.0,0.0,0.0,1.0,0.0,0
Raymond Bourque,1612,1579,0.9831818181818182,0.2579645113236866,0.7240836318827982,0.703847865954296,0.323723106715626,0.0,1.0,0.0,0.0,0.0,0
Raymond Fortin,92,8,0.08666666666666667,0.03615098351940457,0.051169590643274844,0.404040404040404,0.09708931419457735,0.0,1.0,0.0,0.0,0.0,0
Raymond Maluta,25,5,0.11,0.043478260869565216,0.06521739130434782,0.5869565217391304,1.6521739130434783,0.0,1.0,0.0,0.0,0.0,0
Raymond Sawada,11,1,0.06666666666666667,0.06666666666666667,0.0,0.0,-0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0
Real Chevrefils,387,201,0.49250000000000005,0.24846362499215763,0.24222176148127236,0.41477395264759387,0.0,0.0,0.0,0.0,1.0,0.0,0
Real Cloutier,317,344,0.9100000000000001,0.39062232762847343,0.5181108399940709,0.3303051206914245,-0.03574659171674097,0.0,0.0,0.0,0.0,1.0,0
Real Lemieux,456,155,0.27125,0.09016725940239127,0.18199530096123884,0.4732145120545298,-0.1294751092303112,0.0,0.0,0.0,0.0,1.0,0
Red Beattie,327,147,0.36888888888888893,0.15641534391534392,0.2114748677248677,0.37202380952380953,0.0,0.0,0.0,0.0,1.0,0.0,0
Red Berenson,987,658,0.6464705882352941,0.24744018280757696,0.3980430066866328,0.3363216211774045,-0.09358414072642622,0.0,0.0,0.0,1.0,0.0,0
Red Carr,5,1,0.2,0.0,0.2,0.4,0.0,0.0,0.0,0.0,1.0,0.0,0
Red Dutton,449,97,0.21600000000000003,0.06494898509653904,0.15144146167853761,1.9554463710048815,0.0,0.0,1.0,0.0,0.0,0.0,0
Red Goupille,223,40,0.15,0.06798537234042554,0.08215130023640663,0.9219304078014183,0.0,0.0,1.0,0.0,0.0,0.0,0
Red Green,195,86,0.4533333333333333,0.31480612130258234,0.1365442486397997,1.4737286741457625,0.0,0.0,0.0,0.0,1.0,0.0,0
Red Hamill,429,222,0.415,0.22029322172202284,0.19297029259359144,0.32297265528655433,0.0,0.0,0.0,0.0,1.0,0.0,0
Red Horner,490,152,0.2991666666666667,0.08210401512971201,0.21665679607584362,2.601733775384004,0.0,0.0,1.0,0.0,0.0,0.0,0
Red Kelly,1316,823,0.6234999999999999,0.21352544882665936,0.4104812370426837,0.2462376160450482,0.0,0.0,1.0,0.0,0.0,0.0,0
Red Mitchell,83,9,0.07666666666666666,0.03293650793650794,0.04126984126984127,1.8396825396825396,0.0,0.0,1.0,0.0,0.0,0.0,0
Reed Larson,904,685,0.6585714285714285,0.21001867624782222,0.44699786138361647,1.4288038103815681,-0.054581200324798296,0.0,1.0,0.0,0.0,0.0,0
Reed Low,313,21,0.06,0.0071955997588908985,0.049383493471055785,3.112327801352647,-0.05325231090238327,0.0,0.0,0.0,0.0,1.0,0
Reese Johnson,35,6,0.1,0.016666666666666666,0.08333333333333333,1.1666666666666667,-0.3666666666666667,1.0,0.0,0.0,0.0,0.0,0
Reg Abbott,3,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
Reg Bentley,11,3,0.27,0.09090909090909091,0.18181818181818182,0.18181818181818182,0.0,0.0,0.0,0.0,1.0,0.0,0
Reg Hamilton,425,108,0.23499999999999996,0.04317083178496222,0.1909621648480344,0.8594968849588415,0.0,0.0,1.0,0.0,0.0,0.0,0
Reg Kerr,263,160,0.4766666666666666,0.16964394301951102,0.3066040956020723,0.5451108348816399,-0.18406403399272153,0.0,0.0,0.0,1.0,0.0,0
Reg Mackey,41,0,0.0,0.0,0.0,0.3902439024390244,0.0,0.0,1.0,0.0,0.0,0.0,0
Reg Noble,489,234,0.5733333333333335,0.3502745305310285,0.22241225524741257,1.8839128632425488,0.0,1.0,0.0,0.0,0.0,0.0,0
Reg Reid,39,1,0.02,0.018518518518518517,0.0,0.12037037037037036,0.0,0.0,0.0,0.0,1.0,0.0,0
Reggie Fleming,749,240,0.29750000000000004,0.1329992278155181,0.16333601368245862,1.8644879467127335,-0.027579957460094447,0.0,0.0,0.0,1.0,0.0,0
Reggie Leach,934,666,0.686153846153846,0.38811763957027823,0.2975976660012607,0.38754766411484903,0.1368892718492085,0.0,0.0,0.0,0.0,1.0,0
Reggie Sinclair,208,92,0.44333333333333336,0.2354727398205659,0.20628019323671498,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0
Reginald Savage,34,12,0.24,0.10049019607843139,0.1409313725490196,0.5637254901960784,-0.35784313725490197,0.0,0.0,0.0,0.0,1.0,0
Reginald Thomas,39,16,0.41,0.23076923076923078,0.1794871794871795,0.15384615384615385,-0.1282051282051282,1.0,0.0,0.0,0.0,0.0,0
Regis Kelly,289,127,0.40624999999999994,0.24294397246438498,0.16404652128008174,0.32972904090489297,0.0,0.0,0.0,0.0,0.0,1.0,0
Reid Bailey,40,4,0.06,0.014705882352941176,0.04411764705882353,2.404656862745098,-0.5490196078431372,0.0,1.0,0.0,0.0,0.0,0
Reid Boucher,133,42,0.2316666666666667,0.1144733286037634,0.11700111482720177,0.08881456707543663,-0.22730988817945338,0.0,0.0,0.0,1.0,0.0,0
Reid Simpson,303,36,0.07615384615384616,0.03190306753271763,0.04391160516432345,3.6388159821781367,-0.032491272252790145,0.0,0.0,0.0,1.0,0.0,0
Reijo Ruotsalainen,446,344,0.7500000000000001,0.236714634362718,0.5118144470496386,0.40478919446689476,0.160956727376588,0.0,1.0,0.0,0.0,0.0,0
Reilly Smith,686,417,0.5409090909090909,0.2266470255463446,0.31461199692154856,0.29114954732358106,0.05772701491486288,0.0,0.0,0.0,0.0,1.0,0
Rejean Cloutier,5,2,0.41500000000000004,0.0,0.41666666666666663,0.5,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0
Rejean Houle,635,408,0.5827272727272726,0.22336705574814217,0.36063859015238137,0.5685029484072547,0.2668774309781909,0.0,0.0,0.0,0.0,1.0,0
Rem Murray,599,232,0.374,0.1700934370070245,0.20256255624264305,0.28868079455909035,0.0015317877602375573,1.0,0.0,0.0,0.0,0.0,0
Rem Pitlick,71,35,0.25,0.07222222222222223,0.17777777777777778,0.9222222222222222,0.03888888888888889,1.0,0.0,0.0,0.0,0.0,0
Remi Elie,107,22,0.16000000000000003,0.034722222222222224,0.1267361111111111,0.2048611111111111,-0.4600694444444444,0.0,0.0,0.0,1.0,0.0,0
Remi Royer,18,0,0.0,0.0,0.0,3.7222222222222223,-0.5555555555555556,0.0,1.0,0.0,0.0,0.0,0
Rene Boileau,7,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
Rene Bourque,725,316,0.42500000000000004,0.2166709049411688,0.20750675910680327,0.8218320166161158,-0.06953729012657313,0.0,0.0,0.0,1.0,0.0,0
Rene Chapdelaine,32,2,0.13,0.0,0.13194444444444445,1.6271367521367521,-0.04273504273504275,0.0,1.0,0.0,0.0,0.0,0
Rene Corbet,362,132,0.34375,0.13193645075899266,0.21124420782150746,0.9372994623524572,0.10292396575234908,0.0,0.0,0.0,1.0,0.0,0
Rene Drolet,2,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
Rene Leclerc,87,21,0.24,0.11416490486257928,0.12579281183932348,1.2095665961945032,-0.12711416490486258,1.0,0.0,0.0,0.0,0.0,0
Rene Robert,744,702,0.8516666666666667,0.34450611165218253,0.5076380481517332,0.7382362436109569,-0.04816796948784793,1.0,0.0,0.0,0.0,0.0,0
Rene Trudell,129,52,0.4266666666666666,0.18794465369324123,0.23777202343586523,0.4832077840552416,0.0,0.0,0.0,1.0,0.0,0.0,0
Rennison Manners,37,6,0.09,0.045454545454545456,0.045454545454545456,0.21212121212121213,0.0,1.0,0.0,0.0,0.0,0.0,0
Reto von Arx,19,4,0.21,0.15789473684210525,0.05263157894736842,0.21052631578947367,-0.21052631578947367,1.0,0.0,0.0,0.0,0.0,0
Reynald Comeau,564,239,0.36999999999999994,0.14832072639034666,0.22070640330134,0.2745915125661961,-0.017399769709896293,1.0,0.0,0.0,0.0,0.0,0
Rhett Gardner,40,2,0.023333333333333334,0.011904761904761904,0.011904761904761904,0.17857142857142858,-0.19047619047619047,1.0,0.0,0.0,0.0,0.0,0
Rhett Rakhshani,7,0,0.0,0.0,0.0,0.2,-0.25,0.0,0.0,0.0,0.0,1.0,0
Rhett Warrener,791,123,0.15076923076923077,0.03235925283681863,0.11830398833881738,1.2558216616151372,0.1020168250935525,0.0,1.0,0.0,0.0,0.0,0
Rhys Thomson,25,2,0.055,0.0,0.05555555555555555,1.753968253968254,0.0,0.0,1.0,0.0,0.0,0.0,0
Ric Jackman,285,107,0.27125,0.06908487597751711,0.19978269518340083,0.7289473799050412,-0.257955297017797,0.0,1.0,0.0,0.0,0.0,0
Ric Nattress,536,164,0.2927272727272727,0.047207150842605586,0.24468851035514277,0.6889391518467799,-0.025559416587928638,0.0,1.0,0.0,0.0,0.0,0
Ric Seiling,738,387,0.531,0.24514122403069455,0.2837890610793184,0.7901909985866054,0.156219785693321,0.0,0.0,0.0,0.0,1.0,0
Ricard Persson,229,54,0.20714285714285713,0.04976940271057918,0.1567331786126621,0.9233528838980776,0.10508325034867359,0.0,1.0,0.0,0.0,0.0,0
Rich Brennan,50,8,0.09666666666666668,0.022095959595959596,0.07494588744588744,0.4162157287157287,-0.26695526695526695,0.0,1.0,0.0,0.0,0.0,0
Rich Chernomaz,51,16,0.2857142857142857,0.14653061224489797,0.13850340136054423,0.2596907854050711,-0.36001236858379715,0.0,0.0,0.0,0.0,1.0,0
Rich Clune,139,22,0.132,0.027366104181951578,0.10574639092228003,1.656272375730228,0.013440056487513721,0.0,0.0,0.0,1.0,0.0,0
Rich Costello,12,4,0.4,0.1,0.3,0.1,-0.25,1.0,0.0,0.0,0.0,0.0,0
Rich Healey,1,0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0
Rich Peverley,442,241,0.4244444444444444,0.14445977925017187,0.2801006152327691,0.2889993414366478,-0.0028654783025476352,1.0,0.0,0.0,0.0,0.0,0
Rich Pilon,631,77,0.13071428571428573,0.013479222640713323,0.1169489525941666,2.5733212780016763,-0.08496971831566205,0.0,1.0,0.0,0.0,0.0,0
Rich Preston,580,291,0.49374999999999997,0.21322678010556514,0.28167467611863795,0.5905794179977039,-0.07650613789776989,0.0,0.0,0.0,0.0,1.0,0
Rich Sutter,874,315,0.3230769230769231,0.15054342294147668,0.17173653578426518,1.475699235743258,-0.034766525211381565,0.0,0.0,0.0,0.0,1.0,0
Richard David,31,8,0.26,0.12916666666666668,0.12916666666666668,0.4166666666666667,-0.30833333333333335,0.0,0.0,0.0,1.0,0.0,0
Richard Grenier,10,2,0.2,0.1,0.1,0.2,-0.2,1.0,0.0,0.0,0.0,0.0,0
Richard Hajdu,5,0,0.0,0.0,0.0,0.6666666666666666,0.41666666666666663,0.0,0.0,0.0,0.0,1.0,0
Richard Kromm,372,173,0.6488888888888888,0.24297675473453328,0.40668464263235266,0.2410822230836137,0.3687345829000877,0.0,0.0,0.0,1.0,0.0,0
Richard Leduc,130,66,0.4275,0.18087662337662339,0.24633116883116885,0.43865800865800864,-0.11715367965367965,1.0,0.0,0.0,0.0,0.0,0
Richard Lemieux,274,121,0.41400000000000003,0.11612842150816834,0.2971225328820265,0.3500900295204093,-0.14794825427736819,1.0,0.0,0.0,0.0,0.0,0
Richard Lintner,112,20,0.18333333333333332,0.07607802159526297,0.10682688958551027,0.4838314176245211,-0.20819226750261233,0.0,1.0,0.0,0.0,0.0,0
Richard Matvichuk,871,199,0.20000000000000004,0.03804967039521549,0.16162643034012766,0.7336554347610194,-0.04929483793331356,0.0,1.0,0.0,0.0,0.0,0
Richard Mulhern,303,120,0.32333333333333336,0.06960821147139858,0.25191220850724383,0.6587908861392648,-0.14734418556071702,0.0,1.0,0.0,0.0,0.0,0
Richard Nantais,63,9,0.12666666666666668,0.0824074074074074,0.04351851851851851,1.7416666666666665,-0.11481481481481481,0.0,0.0,0.0,1.0,0.0,0
Richard Panik,521,195,0.347,0.1490016342357893,0.1976745701065396,0.4231667851245863,-0.0420289454344142,0.0,0.0,0.0,1.0,0.0,0
Richard Park,811,266,0.32999999999999996,0.11213638725459994,0.21736606132306688,0.4872904927250147,0.015227289663909392,0.0,0.0,0.0,0.0,1.0,0
Richard Petiot,15,3,0.09000000000000001,0.0,0.0909090909090909,1.303030303030303,-0.015151515151515138,0.0,1.0,0.0,0.0,0.0,0
Richard Scott,15,0,0.0,0.0,0.0,3.4,0.0,0.0,0.0,0.0,1.0,0.0,0
Richard Smehlik,644,195,0.29400000000000004,0.07511685223378772,0.218866696699358,0.6414440689239075,0.09061980470246597,0.0,1.0,0.0,0.0,0.0,0
Richard Zednik,826,428,0.4578571428571428,0.2407517669543843,0.2168076283078868,0.6727055825655989,-0.04819420186418649,0.0,0.0,0.0,1.0,0.0,0
Richard Zemlak,132,14,0.142,0.014230019493177388,0.12744639376218325,4.610256851278523,-0.21636050911592708,0.0,0.0,0.0,0.0,1.0,0
Richie Dunn,483,176,0.32583333333333336,0.06430963954970938,0.25942507306376794,0.639697852606517,0.029528842511983056,0.0,1.0,0.0,0.0,0.0,0
Richie Hansen,20,10,0.4575,0.08333333333333333,0.375,0.08333333333333333,0.4375,1.0,0.0,0.0,0.0,0.0,0
Richie Regehr,20,4,0.23500000000000001,0.08333333333333333,0.15476190476190477,0.21428571428571427,-0.08333333333333333,0.0,1.0,0.0,0.0,0.0,0
Rick Adduono,4,0,0.0,0.0,0.0,0.3333333333333333,-0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0
Rick Bennett,15,2,0.16666666666666666,0.05555555555555555,0.1111111111111111,0.8333333333333334,-0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0
Rick Berry,262,21,0.098,0.009302325581395349,0.08939378858595505,1.7006951188346537,-0.0006625687653839529,0.0,1.0,0.0,0.0,0.0,0
Rick Blight,326,221,0.51,0.25650965829537253,0.2524470060184346,0.7814370796513653,-0.36789516789516785,0.0,0.0,0.0,0.0,1.0,0
Rick Boh,8,3,0.38,0.25,0.125,0.5,0.125,1.0,0.0,0.0,0.0,0.0,0
Rick Bourbonnais,71,24,0.24666666666666667,0.09286412512218963,0.1560768980123819,0.600242051854955,-0.23725736628962435,0.0,0.0,0.0,0.0,1.0,0
Rick Bowness,173,55,0.21142857142857144,0.06437028363257871,0.14656611278391138,0.8045165607226499,-0.4483838890747556,0.0,0.0,0.0,0.0,1.0,0
Rick Bragnalo,145,50,0.315,0.07205442583732058,0.2429425837320574,0.2802631578947368,-0.2617224880382775,1.0,0.0,0.0,0.0,0.0,0
Rick Chartraw,420,92,0.209,0.05958190671718028,0.1491419350630951,1.0070909469883855,0.10098665115999558,0.0,1.0,0.0,0.0,0.0,0
Rick Chinnick,4,2,0.665,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
Rick Dudley,309,174,0.48500000000000004,0.1978423305793806,0.28478928884986826,0.872415397986074,0.09832202111613876,0.0,0.0,0.0,1.0,0.0,0
Rick Foley,67,37,0.37333333333333335,0.0632183908045977,0.3103448275862069,2.489326765188834,-0.25862068965517243,0.0,1.0,0.0,0.0,0.0,0
Rick Green,845,263,0.2793333333333334,0.04594650679759712,0.23266321004169616,0.668431336476164,-0.1608228070547603,0.0,1.0,0.0,0.0,0.0,0
Rick Hampton,337,172,0.43333333333333335,0.14500623373833796,0.287759278978766,0.360588173570973,-0.03031247371550183,0.0,1.0,0.0,0.0,0.0,0
Rick Hayward,4,0,0.0,0.0,0.0,1.25,0.0,0.0,1.0,0.0,0.0,0.0,0
Rick Hodgson,6,0,0.0,0.0,0.0,1.0,-0.8333333333333334,0.0,1.0,0.0,0.0,0.0,0
Rick Jodzio,70,10,0.14,0.02857142857142857,0.11428571428571428,1.0142857142857142,-0.2,0.0,0.0,0.0,1.0,0.0,0
Rick Kehoe,906,767,0.7949999999999998,0.3733523055987789,0.42211687342616183,0.1211807771545254,-0.07756216668353932,0.0,0.0,0.0,0.0,1.0,0
Rick Kessell,135,28,0.282,0.03582821188176763,0.2456687152472929,0.08235294117647059,-0.0758852794849283,1.0,0.0,0.0,0.0,0.0,0
Rick Lanz,569,286,0.429,0.09275296236490277,0.33680410454601295,0.9249877800982501,-0.1997140252262288,0.0,1.0,0.0,0.0,0.0,0
Rick Lapointe,664,220,0.33545454545454545,0.06242774513773117,0.27299250111242607,1.2147231989530676,0.08703804798292249,0.0,1.0,0.0,0.0,0.0,0
Rick Lessard,15,4,0.47333333333333333,0.0,0.47222222222222227,0.7777777777777778,-0.611111111111111,0.0,1.0,0.0,0.0,0.0,0
Rick Ley,310,84,0.25833333333333336,0.03284631162675153,0.22515706722796272,1.3108025157612746,-0.14548659368474764,0.0,1.0,0.0,0.0,0.0,0
Rick MacLeish,846,759,0.8128571428571428,0.34387882983510615,0.46812535063918637,0.5003838993738091,0.04901093271395078,0.0,0.0,0.0,1.0,0.0,0
Rick Martin,685,701,1.048181818181818,0.5257902014231219,0.5215669083559714,0.700852801326576,0.06183716101982164,0.0,0.0,0.0,1.0,0.0,0
Rick McCann,43,5,0.06166666666666667,0.012820512820512822,0.047720797720797715,0.06267806267806268,-0.19202279202279202,1.0,0.0,0.0,0.0,0.0,0
Rick Meagher,691,309,0.4116666666666667,0.19351712302704582,0.2167898225882311,0.4886280859715855,-0.05785204654646194,1.0,0.0,0.0,0.0,0.0,0
Rick Middleton,1005,988,0.9671428571428571,0.437726154661748,0.5296246545853301,0.163798452133264,0.17179436088691663,0.0,0.0,0.0,0.0,1.0,0
Rick Mrozik,2,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
Rick Nash,1140,862,0.7587499999999999,0.418833230938326,0.34006922387063976,0.7242607469112489,-0.021003187855049125,0.0,0.0,0.0,1.0,0.0,0
Rick Newell,6,0,0.0,0.0,0.0,0.0,-0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0
Rick Paterson,430,93,0.1811111111111111,0.08707440227934501,0.09459891039909124,0.24585703906077624,-0.018730953149277436,1.0,0.0,0.0,0.0,0.0,0
